init_locations,moves,final_locations,rt,token_trial_num,task,trial_type,trial_index,time_elapsed,internal_node_id,user_id,score,nback_score,response,question_order,stimulus,estimated_stimulus_onset,phase,stim,correct,correct_miss,false_hit,correct_hit
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]","[{'src': 'img/large_red_square.png', 'x': 490, 'y': 418, 'start_time': 669972.900000006, 'end_time': 670162.799999997}, {'src': 'img/large_yellow_circle.png', 'x': 373, 'y': 422, 'start_time': 670561.700000003, 'end_time': 670991.700000003}, {'src': 'img/large_yellow_circle.png', 'x': 394, 'y': 373, 'start_time': 671440.400000006, 'end_time': 671636.700000003}, {'src': 'img/large_red_square.png', 'x': 522, 'y': 391, 'start_time': 671795.400000006, 'end_time': 672055.299999997}]","[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 394, 'y': 373}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 522, 'y': 391}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]",36574.0,0.0,token_task,free-sort,55,699257,0.0-11.37-0.37,5edc465dcee6c191209e2d9a,0.0,67.5,,,,,,,,,,
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]","[{'src': 'img/large_white_square.png', 'x': 452, 'y': 352, 'start_time': 703332.400000006, 'end_time': 703651.700000003}, {'src': 'img/large_yellow_square.png', 'x': 570, 'y': 358, 'start_time': 704508.299999997, 'end_time': 704993.5}, {'src': 'img/large_blue_circle.png', 'x': 354, 'y': 339, 'start_time': 705561.400000006, 'end_time': 706379.5}]","[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 354, 'y': 339}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 452, 'y': 352}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 570, 'y': 358}]",6071.0,0.0,token_task,free-sort,56,705328,0.0-11.38-0.38,5edc465dcee6c191209e2d9a,1.0,67.5,,,,,,,,,,
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]","[{'src': 'img/large_white_circle.png', 'x': 514, 'y': 357, 'start_time': 714151.200000003, 'end_time': 714671.400000006}, {'src': 'img/large_blue_square.png', 'x': 240, 'y': 336, 'start_time': 715010, 'end_time': 715174.299999997}]","[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 514, 'y': 357}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 240, 'y': 336}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]",8724.0,0.0,token_task,free-sort,57,714053,0.0-11.39-0.39,5edc465dcee6c191209e2d9a,1.0,67.5,,,,,,,,,,
,,,4307.0,,matrix_reasoning,survey-multi-choice,60,761680,0.0-14.0-0.0,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '2'},[0],,,,,,,,
,,,3075.0,,matrix_reasoning,survey-multi-choice,61,764755,0.0-14.0-0.1,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,2178.0,,matrix_reasoning,survey-multi-choice,62,766934,0.0-14.0-0.2,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '2'},[0],,,,,,,,
,,,1937.0,,matrix_reasoning,survey-multi-choice,63,768872,0.0-14.0-0.3,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,3379.0,,matrix_reasoning,survey-multi-choice,64,772251,0.0-14.0-0.4,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,2175.0,,matrix_reasoning,survey-multi-choice,65,774427,0.0-14.0-0.5,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,2558.0,,matrix_reasoning,survey-multi-choice,66,776986,0.0-14.0-0.6,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,3449.0,,matrix_reasoning,survey-multi-choice,67,780436,0.0-14.0-0.7,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,4575.0,,matrix_reasoning,survey-multi-choice,68,785011,0.0-14.0-0.8,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,2356.0,,matrix_reasoning,survey-multi-choice,69,787367,0.0-14.0-0.9,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,5890.0,,matrix_reasoning,survey-multi-choice,70,793258,0.0-14.0-0.10,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '4'},[0],,,,,,,,
,,,3560.0,,matrix_reasoning,survey-multi-choice,71,796819,0.0-14.0-0.11,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,9244.0,,matrix_reasoning,survey-multi-choice,72,806064,0.0-14.0-0.12,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,11177.0,,matrix_reasoning,survey-multi-choice,73,817241,0.0-14.0-0.13,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '4'},[0],,,,,,,,
,,,9103.0,,matrix_reasoning,survey-multi-choice,74,826345,0.0-14.0-0.14,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,19940.0,,matrix_reasoning,survey-multi-choice,75,846286,0.0-14.0-0.15,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '4'},[0],,,,,,,,
,,,28046.0,,matrix_reasoning,survey-multi-choice,76,874332,0.0-14.0-0.16,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '2'},[0],,,,,,,,
,,,10290.0,,matrix_reasoning,survey-multi-choice,77,884623,0.0-14.0-0.17,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,6908.0,,matrix_reasoning,survey-multi-choice,78,891532,0.0-14.0-0.18,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '2'},[0],,,,,,,,
,,,15131.0,,matrix_reasoning,survey-multi-choice,79,906663,0.0-14.0-0.19,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '4'},[0],,,,,,,,
,,,48858.0,,matrix_reasoning,survey-multi-choice,80,955522,0.0-14.0-0.20,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,16109.0,,matrix_reasoning,survey-multi-choice,81,971631,0.0-14.0-0.21,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '2'},[0],,,,,,,,
,,,4497.0,,matrix_reasoning,survey-multi-choice,82,976129,0.0-14.0-0.22,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '1'},[0],,,,,,,,
,,,12844.0,,matrix_reasoning,survey-multi-choice,83,988974,0.0-14.0-0.23,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,2874.0,,matrix_reasoning,survey-multi-choice,84,991848,0.0-14.0-0.24,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,14413.0,,matrix_reasoning,survey-multi-choice,85,1006262,0.0-14.0-0.25,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,10637.0,,matrix_reasoning,survey-multi-choice,86,1016899,0.0-14.0-0.26,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,5055.0,,matrix_reasoning,survey-multi-choice,87,1021955,0.0-14.0-0.27,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '4'},[0],,,,,,,,
,,,12429.0,,matrix_reasoning,survey-multi-choice,88,1034385,0.0-14.0-0.28,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '3'},[0],,,,,,,,
,,,14987.0,,matrix_reasoning,survey-multi-choice,89,1049373,0.0-14.0-0.29,5edc465dcee6c191209e2d9a,1.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,9676.0,,matrix_reasoning,survey-multi-choice,90,1059050,0.0-14.0-0.30,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,355718.0,,matrix_reasoning,survey-multi-choice,91,1414770,0.0-14.0-0.31,5edc465dcee6c191209e2d9a,0.0,67.5,{'Q0': '5'},[0],,,,,,,,
,,,2851.0,,word_definitions,html-audio-response,100,1952111,0.0-18.0-2.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,926.0,,word_definitions,html-audio-response,104,1963867,0.0-18.0-2.1,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,2595.0,,word_definitions,html-audio-response,108,1974626,0.0-18.0-2.2,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,592.0,,word_definitions,html-audio-response,112,1986533,0.0-18.0-2.3,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,543.0,,word_definitions,html-audio-response,116,1997443,0.0-18.0-2.4,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,2887.0,,word_definitions,html-audio-response,120,2016547,0.0-18.0-2.5,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,732.0,,word_definitions,html-audio-response,124,2027162,0.0-18.0-2.6,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,435.0,,word_definitions,html-audio-response,128,2044197,0.0-18.0-2.7,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,3.0,,,,,,
,,,652.0,,word_definitions,html-audio-response,132,2053964,0.0-18.0-2.8,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,3.0,,,,,,
,,,756.0,,word_definitions,html-audio-response,136,2063966,0.0-18.0-2.9,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,931.0,,word_definitions,html-audio-response,140,2072769,0.0-18.0-2.10,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,508.0,,word_definitions,html-audio-response,144,2083980,0.0-18.0-2.11,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,5.0,,,,,,
,,,1204.0,,word_definitions,html-audio-response,148,2098623,0.0-18.0-2.12,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,978.0,,word_definitions,html-audio-response,152,2111528,0.0-18.0-2.13,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,9150.0,,word_definitions,html-audio-response,156,2130140,0.0-18.0-2.14,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,2.0,,,,,,
,,,454.0,,word_definitions,html-audio-response,160,2140041,0.0-18.0-2.15,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,1106.0,,word_definitions,html-audio-response,164,2152453,0.0-18.0-2.16,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,,,word_definitions,html-audio-response,168,2186215,0.0-18.0-2.17,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,3.0,,,,,,
,,,1253.0,,word_definitions,html-audio-response,172,2195690,0.0-18.0-2.18,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,1108.0,,word_definitions,html-audio-response,176,2207485,0.0-18.0-2.19,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,1101.0,,word_definitions,html-audio-response,180,2220530,0.0-18.0-2.20,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,4.0,,,,,,
,,,833.0,,word_definitions,html-audio-response,184,2231812,0.0-18.0-2.21,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,4.0,,,,,,
,,,792.0,,word_definitions,html-audio-response,188,2241158,0.0-18.0-2.22,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,771.0,,word_definitions,html-audio-response,192,2255339,0.0-18.0-2.23,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,3.0,,,,,,
,,,6884.0,,spelling,survey-text,196,2278328,0.0-21.0-0.0,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'realtor '},,,,,,,,,
,,,5472.0,,spelling,survey-text,197,2283804,0.0-21.0-0.1,5edc465dcee6c191209e2d9a,1.0,67.5,{'user_response': 'trailer'},,,,,,,,,
,,,3419.0,,spelling,survey-text,198,2287224,0.0-21.0-0.2,5edc465dcee6c191209e2d9a,1.0,67.5,{'user_response': 'tiresome'},,,,,,,,,
,,,3472.0,,spelling,survey-text,199,2290698,0.0-21.0-0.3,5edc465dcee6c191209e2d9a,1.0,67.5,{'user_response': 'miracle'},,,,,,,,,
,,,7369.0,,spelling,survey-text,200,2298069,0.0-21.0-0.4,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'consience'},,,,,,,,,
,,,3539.0,,spelling,survey-text,201,2301610,0.0-21.0-0.5,5edc465dcee6c191209e2d9a,1.0,67.5,{'user_response': 'bouquet'},,,,,,,,,
,,,3972.0,,spelling,survey-text,202,2305584,0.0-21.0-0.6,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'cariage'},,,,,,,,,
,,,6757.0,,spelling,survey-text,203,2312343,0.0-21.0-0.7,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'predominantly '},,,,,,,,,
,,,4467.0,,spelling,survey-text,204,2316811,0.0-21.0-0.8,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'accomidation'},,,,,,,,,
,,,2911.0,,spelling,survey-text,205,2319724,0.0-21.0-0.9,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'imortalized'},,,,,,,,,
,,,3717.0,,spelling,survey-text,206,2323443,0.0-21.0-0.10,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'necesetate'},,,,,,,,,
,,,5787.0,,spelling,survey-text,207,2329231,0.0-21.0-0.11,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'cupperd'},,,,,,,,,
,,,4501.0,,spelling,survey-text,208,2333734,0.0-21.0-0.12,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'paciluar'},,,,,,,,,
,,,5379.0,,spelling,survey-text,209,2339115,0.0-21.0-0.13,5edc465dcee6c191209e2d9a,0.0,67.5,{'user_response': 'foccet'},,,,,,,,,
,,,12411.0,,spelling,survey-text,210,2351528,0.0-21.0-0.14,5edc465dcee6c191209e2d9a,1.0,67.5,{'user_response': 'analysis'},,,,,,,,,
,,,3174.0,,digit_span,html-audio-response,216,2388608,0.0-25.0-2.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,349.0,,digit_span,html-audio-response,220,2394063,0.0-25.0-2.1,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,378.0,,digit_span,html-audio-response,224,2399972,0.0-25.0-2.2,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,344.0,,digit_span,html-audio-response,228,2406288,0.0-25.0-2.3,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,697.0,,digit_span,html-audio-response,232,2414120,0.0-25.0-2.4,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,297.0,,digit_span,html-audio-response,236,2422070,0.0-25.0-2.5,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,351.0,,digit_span,html-audio-response,240,2431575,0.0-25.0-2.6,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,398.0,,digit_span,html-audio-response,244,2441302,0.0-25.0-2.7,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,2.0,,,,,,
,,,614.0,,digit_span,html-audio-response,248,2452239,0.0-25.0-2.8,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,4.0,,,,,,
,,,1365.0,,digit_span,html-audio-response,252,2464168,0.0-25.0-2.9,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,1855.0,,digit_span,html-audio-response,256,2477687,0.0-25.0-2.10,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,616.0,,digit_span,html-audio-response,260,2489179,0.0-25.0-2.11,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,476.0,,digit_span,html-audio-response,264,2504211,0.0-25.0-2.12,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,3.0,,,,,,
,,,609.0,,digit_span,html-audio-response,268,2520001,0.0-25.0-2.13,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,477.0,,digit_span,html-audio-response,272,2536529,0.0-25.0-2.14,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,2.0,,,,,,
,,,1281.0,,digit_span,html-audio-response,276,2553383,0.0-25.0-2.15,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,919.0,,digit_span,html-audio-response,281,2574700,0.0-27.0-2.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,502.0,,digit_span,html-audio-response,285,2579875,0.0-27.0-2.1,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,2.0,,,,,,
,,,3461.0,,digit_span,html-audio-response,289,2590392,0.0-27.0-2.2,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2023.0,,digit_span,html-audio-response,293,2598775,0.0-27.0-2.3,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,336.0,,digit_span,html-audio-response,297,2606157,0.0-27.0-2.4,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2093.0,,digit_span,html-audio-response,301,2614203,0.0-27.0-2.5,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,17522.0,,digit_span,html-audio-response,305,2641383,0.0-27.0-2.6,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,693.0,,digit_span,html-audio-response,309,2650504,0.0-27.0-2.7,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2676.0,,digit_span,html-audio-response,313,2663526,0.0-27.0-2.8,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,1110.0,,digit_span,html-audio-response,317,2676199,0.0-27.0-2.9,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,9496.0,,digit_span,html-audio-response,321,2698406,0.0-27.0-2.10,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,5239.0,,digit_span,html-audio-response,325,2715379,0.0-27.0-2.11,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,627.0,,digit_span,html-audio-response,329,2742334,0.0-27.0-2.12,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,1402.0,,digit_span,html-audio-response,333,2757753,0.0-27.0-2.13,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,4.0,,,,,,
,,,,,verbal_fluency,html-audio-response,337,2900702,0.0-28.0-2.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p>The category is ANIMALS.</p><br><p font-size='40px'><b>!</b><br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 2:00</div>,1.0,,,,,,
,,,97276.0,,lang_prod,html-audio-response,342,3037128,0.0-31.0-1.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<img src='img/LP/LP_1.png' width='600' height='400'><br><br><p style='font-size: 40px;'><b>!</b><br><br>Please describe the picture out loud.<br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 5:00</div>,4.0,,,,,,
